timestamp,cylinder_number,customer,job_number,grain_screened,proof_on_ctd_ink,blade_mfg,paper_type,ink_type,direct_steam,solvent_type,type_on_cylinder,press_type,press,unit_number,cylinder_size,paper_mill_location,plating_tank,proof_cut,viscosity,caliper,ink_temperature,humidity,roughness,blade_pressure,varnish_pct,press_speed,ink_pct,solvent_pct,ESA_Voltage,ESA_Amperage,wax,hardener,roller_durometer,current_density,anode_space_ratio,chrome_content,band_type
1990-04-26,o14,target,34545,False,True,benton,uncoated,coated,False,line,False,motter94,827,2,tabloid,canadian,1910.0,40.0,48.0,0.333,15.0,75.0,1.0,30.0,0.0,1720.0,61.7,38.3,0.0,0.0,2.5,3.0,33.0,33.0,103.2,100.0,noband
1990-05-05,t244,modmat,47103,True,True,benton,uncoated,uncoated,False,line,False,albert70,802,7,catalog,northus,1910.0,50.0,52.0,0.2,14.0,80.0,0.75,60.0,4.4,1700.0,54.9,40.7,0.0,0.0,2.5,1.0,40.0,33.0,100.0,100.0,band
1990-05-07,m260,modmat,47103,True,True,benton,uncoated,uncoated,False,line,True,motter70,813,1,catalog,northus,1910.0,55.0,54.0,0.233,13.23,79.0,1.0,,18.9,1700.0,47.2,34.0,0.0,0.0,2.0,0.6,40.0,33.0,100.0,100.0,noband
1990-05-07,t383,modmat,47103,False,True,benton,coated,coated,False,line,True,motter70,813,10,catalog,northus,1910.0,40.0,54.0,0.267,14.42,87.0,1.0,,4.5,1700.0,56.2,39.3,0.0,0.0,2.5,1.0,40.0,33.0,96.8,100.0,noband
1990-05-07,t78,modmat,47103,True,True,benton,uncoated,uncoated,False,line,True,albert70,802,2,catalog,northus,1910.0,72.5,54.0,0.2,14.5,82.0,0.75,50.0,2.2,1900.0,56.7,41.6,0.0,0.0,3.0,0.9,40.0,33.0,100.0,100.0,noband
1990-05-07,m4,modmat,47103,True,True,benton,uncoated,uncoated,False,line,True,motter70,813,5,catalog,northus,1910.0,47.5,54.0,0.2,16.08,69.0,1.0,,3.3,1700.0,55.5,41.1,0.0,0.0,2.5,0.9,40.0,30.0,103.3,100.0,noband
1990-05-10,f672,modmat,47103,True,True,benton,uncoated,uncoated,False,line,True,woodhoe70,816,2,catalog,northus,1910.0,60.0,50.0,0.3,15.0,72.0,0.75,30.0,15.9,1700.0,44.2,39.8,1.0,0.0,3.0,0.5,40.0,33.0,100.0,100.0,band
1990-05-17,x776,toysrus,34752,False,False,benton,coated,coated,True,line,True,motter94,824,9,tabloid,canadian,1910.0,50.0,48.0,0.333,15.8,70.0,,30.0,0.0,1900.0,58.8,41.2,5.0,0.0,2.5,1.2,30.0,33.0,100.0,100.0,noband
1990-05-17,x713,toysrus,34752,False,False,benton,coated,coated,False,line,True,motter94,824,2,tabloid,northus,1910.0,50.0,48.0,0.233,15.5,68.0,0.8125,30.0,0.0,1900.0,57.4,42.6,10.0,0.0,1.5,1.0,30.0,33.0,100.0,100.0,noband
1990-05-07,m432,Home Shopping,36928,False,True,benton,coated,coated,False,line,True,woodhoe70,815,9,catalog,canadian,1910.0,40.0,54.0,0.233,15.0,80.0,0.75,28.0,0.0,1800.0,58.8,41.2,0.0,0.0,2.5,1.2,30.0,33.0,100.0,100.0,noband
1990-05-07,m257,Home Shopping,36928,False,True,benton,coated,coated,False,line,True,woodhoe70,815,2,catalog,canadian,1910.0,40.0,54.0,0.3,15.0,88.0,0.75,28.0,0.0,1800.0,58.8,41.2,0.0,0.0,2.5,1.2,30.0,33.0,100.0,100.0,noband
1990-06-06,x138,tvguide,25424,True,True,benton,uncoated,uncoated,False,line,False,motter94,821,7,tabloid,northus,1911.0,40.0,54.0,0.333,14.1,80.0,,20.0,24.8,1850.0,41.3,33.9,3.0,0.0,2.5,0.8,40.0,40.0,103.3,100.0,noband
1990-06-03,f670,natlwildlife,36859,True,True,benton,uncoated,cover,False,line,False,albert70,802,2,catalog,northus,,50.0,65.0,,17.0,100.0,0.625,52.0,5.6,1650.0,55.5,38.9,0.0,0.0,3.0,0.6,45.0,,,100.0,band
1990-06-17,x787,Hanover House,34093,True,True,benton,uncoated,cover,False,line,False,motter94,821,7,tabloid,northus,1910.0,52.5,62.0,0.433,14.5,95.0,0.75,20.0,0.0,1950.0,58.8,41.2,0.0,0.0,2.0,1.0,38.0,35.0,100.0,100.0,band
1990-06-02,f590,natlwildlife,36859,True,True,benton,uncoated,uncoated,False,line,False,albert70,802,2,catalog,northus,1910.0,50.0,56.0,0.2,14.3,105.0,0.75,70.0,0.0,1600.0,55.5,44.5,0.0,0.0,3.0,1.0,45.0,35.0,100.0,100.0,band
1990-06-08,f19,jamesway,36649,False,True,benton,coated,coated,False,line,,motter70,813,6,catalog,scandinavian,1911.0,47.5,62.0,0.333,15.0,84.0,,,5.6,,56.2,38.2,0.0,0.0,2.5,1.0,35.0,40.0,96.7,100.0,noband
1990-06-08,f89,jamesway,36649,False,True,benton,coated,coated,False,line,,motter70,813,1,catalog,scandinavian,1911.0,47.5,62.0,,15.0,80.0,,,5.6,,56.2,38.2,0.0,0.0,2.5,1.0,35.0,40.0,96.9,100.0,noband
1990-06-15,r17,target,34547,False,True,benton,coated,coated,False,line,True,woodhoe70,815,9,spiegel,canadian,1910.0,30.0,58.0,0.433,15.9,81.0,0.625,30.0,0.0,2150.0,62.5,37.5,10.0,0.0,2.5,1.0,30.0,35.0,90.0,100.0,noband
1990-06-15,r29,target,34547,False,True,benton,coated,coated,False,line,True,woodhoe70,815,2,spiegel,canadian,1910.0,30.0,58.0,0.333,16.3,78.0,0.625,30.0,0.0,2150.0,58.8,41.2,10.0,0.0,2.5,1.0,30.0,35.0,90.0,100.0,noband
1990-06-12,x423,wards,36894,False,True,benton,coated,coated,False,line,True,motter94,824,2,tabloid,canadian,1910.0,30.0,51.0,0.3,16.0,70.0,0.8125,20.0,0.0,2250.0,58.8,41.2,0.0,0.0,1.5,0.6,30.0,35.0,103.3,100.0,noband
1990-06-12,x414,wards,36894,False,True,benton,coated,coated,True,line,True,motter94,824,9,tabloid,canadian,1910.0,30.0,51.0,0.333,16.0,76.0,0.875,25.0,19.1,2250.0,42.7,38.2,3.0,0.0,1.2,0.5,30.0,35.0,103.3,100.0,noband
1990-06-15,x84,wards,36057,False,True,benton,coated,coated,False,line,True,motter94,827,9,tabloid,canadian,1910.0,30.0,58.0,0.467,15.0,98.0,0.75,30.0,0.0,2300.0,58.8,41.2,6.0,0.0,2.25,1.0,30.0,35.0,100.0,100.0,noband
1990-06-15,x96,wards,36057,False,True,benton,coated,coated,False,line,True,motter94,827,2,tabloid,canadian,1910.0,30.0,58.0,0.467,15.0,96.0,0.75,30.0,0.0,2300.0,58.8,41.2,6.0,0.0,3.0,0.75,30.0,35.0,100.0,100.0,noband
1990-06-06,g407,childworld,36024,True,True,benton,coated,uncoated,False,line,False,woodhoe70,815,9,tabloid,canadian,1910.0,52.5,54.0,0.433,16.3,90.0,0.75,38.0,0.0,1800.0,62.5,38.5,0.0,0.0,2.9,1.1,33.0,35.0,100.0,100.0,noband
1990-06-06,g150,childworld,36024,True,True,benton,coated,uncoated,False,line,False,woodhoe70,815,2,tabloid,canadian,1910.0,55.5,54.0,0.233,15.0,82.0,0.75,38.0,0.0,1800.0,58.8,41.2,0.0,0.0,2.0,1.0,33.0,35.0,100.0,100.0,noband
1990-06-06,x777,tvguide,25424,True,True,benton,uncoated,uncoated,False,xylol,True,motter94,821,2,tabloid,northus,,40.0,54.0,,14.6,85.0,,20.0,21.7,1850.0,43.5,34.8,0.0,0.0,2.5,0.8,40.0,,,100.0,noband
1990-06-14,b6,downs,34397,True,True,benton,uncoated,uncoated,False,line,True,motter70,813,1,catalog,mideuropean,1910.0,50.0,53.0,0.3,16.0,65.0,0.75,,15.8,1300.0,49.5,34.7,0.0,0.0,2.5,1.0,28.0,35.0,93.5,100.0,noband
1990-06-14,f85,downs,34397,True,True,benton,uncoated,uncoated,False,line,True,motter70,813,6,catalog,mideuropean,1910.0,50.0,53.0,0.3,16.5,90.0,0.75,,11.3,1300.0,51.5,37.1,0.0,0.0,2.5,0.7,28.0,35.0,100.0,100.0,noband
1990-06-21,i301,Global Equipment,36846,True,True,benton,uncoated,cover,False,line,True,albert70,802,7,catalog,northus,1910.0,50.0,59.0,0.367,13.0,92.0,0.625,49.0,0.0,1300.0,58.8,41.2,0.0,0.0,3.0,1.1,40.0,35.0,100.0,100.0,band
1990-06-22,f135,Casual Living,38025,True,True,benton,uncoated,uncoated,False,line,False,woodhoe70,815,9,catalog,northus,1910.0,57.5,55.0,0.333,14.0,86.0,0.75,30.0,13.0,1700.0,50.0,37.0,0.0,0.0,2.9,0.9,34.0,35.0,100.0,100.0,noband
1990-06-22,t178,Casual Living,38025,True,True,benton,uncoated,uncoated,False,line,False,woodhoe70,815,2,catalog,northus,1910.0,55.0,55.0,0.3,13.0,86.0,0.75,28.0,13.7,1700.0,49.0,37.3,0.0,0.0,3.0,0.8,34.0,35.0,100.0,100.0,noband
1990-06-11,f257,campingworld,36874,,True,benton,coated,coated,False,line,True,woodhoe70,815,9,catalog,canadian,,,60.0,,15.5,80.0,,30.0,13.0,1750.0,54.3,32.6,0.0,0.0,2.75,1.0,33.0,,,100.0,noband
1990-06-11,f170,campingworld,37874,,True,benton,coated,coated,False,line,True,woodhoe70,815,2,catalog,canadian,,,60.0,,15.0,78.0,0.625,34.0,15.0,1750.0,50.0,35.0,0.0,0.0,2.5,1.0,33.0,,,100.0,noband
1990-06-22,f77,childcraft,36911,True,True,benton,uncoated,cover,False,line,False,motter70,813,6,catalog,northus,1910.0,50.0,59.0,0.4,15.0,90.0,0.75,,0.0,1500.0,58.8,41.2,0.0,0.0,2.5,1.0,40.0,35.0,100.0,100.0,band
1990-06-26,x95,tvguide,25427,True,True,benton,uncoated,uncoated,False,line,False,motter94,821,7,tabloid,northus,1910.0,55.0,49.0,0.233,15.6,80.0,1.0,30.0,35.8,1950.0,41.7,22.5,1.0,0.0,2.7,1.0,40.0,37.0,100.0,100.0,band
1990-06-25,m254,oldvillageshop,34092,True,True,benton,uncoated,uncoated,False,line,True,woodhoe70,815,2,catalog,,1910.0,65.0,49.0,0.333,13.5,82.0,0.625,30.0,0.0,1350.0,68.2,31.8,1.0,0.0,2.5,1.0,38.0,37.0,103.2,100.0,band
1990-06-22,i347,Global Equipment,36846,False,True,benton,uncoated,uncoated,False,line,False,albert70,802,2,catalog,northus,1910.0,65.0,65.0,0.4,14.0,100.0,0.75,40.0,7.0,1200.0,58.1,34.9,0.0,0.0,2.5,1.0,40.0,35.0,100.0,100.0,band
1990-06-25,x116,wards,36058,False,True,benton,coated,coated,False,line,,motter94,824,6,tabloid,canadian,1911.0,50.0,58.0,0.3,16.0,,0.875,24.0,0.0,2200.0,58.8,41.2,0.0,0.0,1.2,0.6,30.0,42.0,93.75,100.0,noband
1990-06-25,m45,oldvillageshop,34092,True,True,benton,uncoated,uncoated,False,line,False,woodhoe70,815,9,catalog,,1910.0,65.0,58.0,0.4,15.0,74.0,0.625,32.0,0.0,1800.0,57.5,42.5,1.0,0.0,2.5,1.0,38.0,37.0,103.2,100.0,band
1990-06-25,x273,wards,36058,False,True,benton,coated,coated,False,line,,motter94,824,2,tabloid,canadian,1911.0,50.0,58.0,0.333,15.5,75.0,0.8125,24.0,0.0,2200.0,58.8,41.2,0.0,0.0,1.5,0.6,30.0,42.0,100.0,100.0,noband
1990-07-02,j6,yieldhouse,34367,True,True,benton,uncoated,uncoated,False,line,True,woodhoe70,816,9,tabloid,northus,1911.0,62.5,47.0,0.167,17.0,75.0,0.75,30.0,14.3,1700.0,47.6,38.1,0.0,0.0,3.0,0.5,40.0,40.0,96.9,100.0,band
1990-07-06,x135,ames,34583,False,True,benton,coated,coated,False,line,True,motter94,827,9,tabloid,canadian,1911.0,40.0,47.0,0.2,15.0,75.0,0.75,25.0,0.0,2100.0,61.1,38.9,0.0,0.0,2.4,1.1,33.0,40.0,96.9,100.0,noband
1990-07-05,x151,tvguide,25428,True,True,benton,uncoated,uncoated,False,line,True,motter94,821,2,tabloid,northus,1911.0,45.0,47.0,0.2,14.0,80.0,0.75,20.0,18.0,1800.0,45.0,37.0,0.0,0.0,2.5,0.8,40.0,40.0,96.9,100.0,noband
1990-03-30,x750,guideposts,23040,True,True,benton,uncoated,uncoated,False,line,False,motter94,821,7,tabloid,,,50.0,59.0,0.333,14.5,71.0,0.625,20.0,11.1,1650.0,55.5,33.3,0.0,0.0,2.5,1.0,40.0,,,100.0,band
1990-07-07,t245,massey,36784,True,True,benton,uncoated,uncoated,False,line,True,woodhoe70,815,2,catalog,northus,1910.0,60.0,58.0,0.333,15.1,93.0,1.0,25.0,0.0,1650.0,56.1,33.9,0.0,0.0,2.5,1.0,40.0,35.0,100.0,100.0,band
1990-07-08,f374,massey,36784,True,True,benton,uncoated,uncoated,False,line,False,woodhoe70,815,2,catalog,northus,1910.0,50.0,58.0,0.367,13.5,100.0,0.75,35.0,0.0,1750.0,55.5,44.5,3.0,0.0,2.7,0.5,40.0,35.0,100.0,100.0,band
1990-07-10,b181,modmat,47104,True,True,benton,uncoated,uncoated,False,line,True,albert70,802,2,catalog,northus,1910.0,40.0,56.0,0.3,16.5,80.0,,45.0,20.3,1400.0,44.2,35.5,0.0,0.0,3.0,0.6,40.0,35.0,100.0,100.0,noband
1990-07-10,m332,modmat,47104,True,True,benton,uncoated,uncoated,False,line,True,albert70,802,7,catalog,northus,1911.0,30.0,56.0,0.433,16.0,70.0,,60.0,21.8,1400.0,45.4,32.8,0.0,0.0,3.0,0.9,40.0,40.0,96.8,100.0,noband
1990-07-10,t234,massey,36784,True,True,benton,uncoated,uncoated,False,xylol,True,woodhoe70,815,9,catalog,northus,1910.0,37.5,56.0,0.3,14.0,82.0,0.625,28.0,0.0,1700.0,58.8,41.2,2.0,0.0,2.5,0.5,40.0,35.0,100.0,100.0,noband
1990-07-10,m39,modmat,47104,True,True,benton,uncoated,uncoated,False,xylol,True,motter70,813,5,catalog,northus,1911.0,50.0,56.0,0.333,14.6,74.0,0.75,,7.5,1400.0,53.8,38.7,0.0,4.0,2.4,0.8,40.0,40.0,96.8,100.0,noband
1990-07-10,f450,modmat,47104,True,True,benton,uncoated,uncoated,False,xylol,True,motter70,813,1,catalog,northus,1911.0,57.5,56.0,0.5,13.8,73.0,0.75,,4.4,1400.0,52.7,42.9,0.0,0.0,2.0,0.5,40.0,40.0,96.8,100.0,noband
1990-07-06,x281,ames,34583,False,True,benton,coated,coated,False,line,True,motter94,827,2,tabloid,canadian,1911.0,45.0,55.0,0.2,14.0,73.0,0.75,30.0,0.0,2100.0,61.1,38.9,0.0,0.0,2.5,0.8,33.0,40.0,96.8,100.0,band
1990-07-10,x346,hills,34714,False,True,benton,coated,coated,False,line,True,motter94,824,9,tabloid,canadian,1911.0,30.0,56.0,0.2,14.7,87.0,0.875,20.0,0.0,2150.0,58.8,41.2,12.0,0.0,1.5,0.6,30.0,40.0,96.8,100.0,noband
1990-07-10,x235,hills,34714,False,True,benton,coated,coated,False,line,True,motter94,824,2,tabloid,canadian,1910.0,40.0,56.0,0.333,15.3,86.0,0.8125,32.0,0.0,2150.0,58.8,41.2,12.0,0.0,2.2,0.8,30.0,35.0,100.0,100.0,noband
1990-07-10,b125,modmat,47104,True,True,benton,coated,coated,False,line,True,motter70,813,10,catalog,northus,1911.0,55.0,56.0,0.4,15.0,87.0,0.75,,0.0,1250.0,62.5,37.5,0.0,0.0,2.5,1.0,40.0,40.0,96.8,100.0,noband
1990-07-10,t280,modmat,47104,True,True,benton,coated,coated,False,line,True,motter70,813,9,catalog,northus,1911.0,55.0,56.0,0.4,15.0,93.0,0.75,,0.0,1250.0,62.5,37.5,0.0,0.0,2.5,1.0,40.0,40.0,96.8,100.0,noband
1990-07-26,t8,rei,36644,True,True,benton,uncoated,uncoated,False,xylol,False,woodhoe70,816,2,catalog,northus,1911.0,60.0,56.0,0.3,16.0,87.0,0.625,26.0,10.5,1450.0,50.5,39.0,3.0,0.0,3.0,1.3,40.0,40.0,93.75,100.0,band
1990-07-27,f257,rei,36644,True,True,benton,uncoated,uncoated,False,line,False,albert70,802,2,catalog,northus,1910.0,60.0,53.0,0.3,18.0,103.0,0.625,50.0,22.1,1600.0,41.0,36.9,0.0,0.0,3.0,0.7,40.0,35.0,105.2,100.0,noband
1990-07-26,f261,rei,36644,True,True,benton,uncoated,uncoated,False,line,False,albert70,802,7,catalog,northus,1910.0,57.5,53.0,0.367,14.5,70.0,0.625,58.0,20.2,1600.0,42.0,37.8,3.0,0.0,3.0,1.0,40.0,35.0,105.2,100.0,noband
1990-07-23,f264,uscav,35683,True,True,benton,uncoated,uncoated,False,line,False,albert70,802,7,catalog,northus,1911.0,62.5,61.0,0.3,14.0,85.0,0.75,50.0,3.5,1660.0,56.8,39.7,2.0,0.0,3.0,1.0,32.0,40.0,93.75,100.0,noband
1990-07-23,f294,uscav,35683,True,True,benton,uncoated,uncoated,False,line,False,albert70,802,2,catalog,northus,1910.0,65.0,61.0,0.367,14.8,80.0,0.375,45.0,19.5,1660.0,42.4,38.1,0.0,0.0,3.0,1.0,32.0,35.0,105.2,100.0,noband
1990-07-23,x232,eckerd,34685,False,True,benton,coated,coated,False,line,True,motter94,828,2,tabloid,canadian,1911.0,50.0,61.0,0.267,14.2,88.0,1.0,29.0,0.0,2350.0,52.6,47.4,,0.0,2.5,1.1,30.0,40.0,93.75,100.0,noband
1990-07-23,x750,eckerd,34685,False,True,benton,coated,coated,False,line,True,motter94,828,10,tabloid,canadian,1910.0,50.0,61.0,0.333,13.0,72.0,1.0,41.0,0.0,2350.0,58.8,41.2,,0.0,2.0,1.0,30.0,35.0,105.2,100.0,noband
1990-07-23,x351,roses,34894,False,True,benton,coated,coated,False,line,False,motter94,821,2,tabloid,canadian,1910.0,45.0,61.0,0.4,14.0,78.0,0.75,20.0,25.6,2100.0,42.7,31.7,0.0,0.0,2.5,0.8,30.0,35.0,105.2,100.0,noband
1990-07-23,x25,roses,34894,False,True,benton,coated,coated,False,line,True,motter94,821,7,tabloid,canadian,1910.0,50.0,61.0,0.333,13.1,70.0,0.75,25.0,21.7,2100.0,41.7,36.6,5.0,0.0,2.5,0.8,30.0,35.0,105.2,100.0,noband
1990-06-20,o7,target,34547,False,True,benton,coated,coated,False,line,,motter94,827,2,spiegel,canadian,1910.0,32.5,54.0,0.267,15.5,78.0,1.0,25.0,0.0,1900.0,58.8,41.2,10.0,0.0,2.5,0.5,30.0,35.0,93.3,100.0,noband
1990-06-20,o15,target,34547,False,True,benton,coated,coated,False,line,,motter94,827,9,spiegel,canadian,1910.0,32.5,54.0,0.5,15.5,78.0,1.0,25.0,0.0,1900.0,58.8,41.2,10.0,0.0,1.4,0.8,30.0,35.0,103.2,100.0,noband
1990-07-19,x753,wards,36066,False,True,benton,coated,coated,False,line,True,motter94,827,9,tabloid,canadian,1911.0,40.0,54.0,0.2,15.0,72.0,0.75,35.0,0.0,2500.0,58.5,41.5,0.0,0.0,2.1,1.1,30.0,40.0,100.0,100.0,noband
1990-07-19,x823,wards,36066,False,True,benton,coated,coated,False,line,True,motter94,827,2,tabloid,canadian,1911.0,40.0,54.0,0.367,15.0,78.0,0.75,20.0,0.0,2500.0,61.1,38.9,0.0,0.0,2.5,0.7,30.0,40.0,100.0,100.0,noband
1990-07-18,x60,wards,36066,False,True,benton,coated,coated,False,line,True,motter94,824,9,tabloid,canadian,1910.0,45.0,54.0,0.2,15.0,80.0,0.8125,20.0,0.0,2000.0,58.8,41.2,0.0,0.0,1.5,0.6,33.0,35.0,111.1,100.0,noband
1990-08-06,j40,walmart,34493,,True,benton,coated,uncoated,False,line,False,woodhoe70,816,9,tabloid,,1910.0,,51.0,0.167,16.0,75.0,0.5,30.0,0.0,1800.0,58.8,41.2,0.0,0.0,2.1,1.0,30.0,35.0,100.0,100.0,band
1990-07-30,x153,roses,34896,False,True,benton,coated,coated,False,line,True,motter94,828,2,tabloid,northus,1910.0,40.0,54.0,0.4,15.2,88.0,0.875,,5.9,2300.0,49.5,44.6,8.0,0.0,2.5,1.0,33.0,35.0,111.1,100.0,noband
1990-07-30,x272,roses,34896,False,True,benton,coated,coated,False,line,True,motter94,828,9,tabloid,northus,1910.0,40.0,54.0,0.333,14.7,90.0,0.875,,0.0,2300.0,52.6,47.4,4.0,0.0,3.0,1.1,33.0,35.0,111.1,100.0,noband
1990-07-30,f131,downs,23050,True,True,benton,uncoated,uncoated,False,line,True,woodhoe70,816,2,catalog,northus,1910.0,57.5,54.0,0.367,16.2,79.0,0.5,23.0,19.0,1500.0,47.6,33.4,5.0,0.0,3.0,1.0,32.0,35.0,93.3,100.0,noband
1990-07-27,f76,rei,36644,True,True,benton,uncoated,uncoated,False,line,False,albert70,802,2,catalog,northus,1910.0,60.0,53.0,0.333,16.5,88.0,0.75,55.0,22.1,1550.0,41.0,36.9,0.0,0.0,3.0,0.8,40.0,35.0,105.1,100.0,noband
1990-07-30,f383,downs,23050,True,True,benton,uncoated,uncoated,False,line,True,woodhoe70,816,9,catalog,northus,1910.0,55.0,54.0,0.3,15.8,79.0,0.5,30.0,12.4,1500.0,51.5,36.1,0.0,0.0,3.0,0.5,32.0,35.0,93.3,100.0,noband
1990-07-27,f374,rei,36644,True,True,benton,uncoated,uncoated,False,line,False,albert70,802,7,catalog,northus,1910.0,60.0,53.0,0.3,14.7,70.0,0.75,50.0,20.2,1550.0,42.0,37.8,3.0,0.0,3.0,1.0,40.0,35.0,111.1,100.0,noband
1990-08-01,j15,wards,36882,False,True,benton,coated,coated,False,line,True,woodhoe70,816,2,tabloid,canadian,1910.0,45.0,53.0,0.3,15.2,78.0,1.0,,13.3,2150.0,51.0,35.7,2.0,0.0,2.5,1.1,30.0,35.0,111.1,100.0,noband
1990-08-11,j38,wards,36882,False,True,benton,coated,coated,False,line,True,woodhoe70,816,9,tabloid,canadian,1910.0,35.0,53.0,0.267,14.7,80.0,1.0,,5.5,2150.0,55.6,38.9,0.0,0.0,2.5,0.4,30.0,35.0,111.1,100.0,noband
1990-08-04,j60,walmart,34483,False,True,benton,coated,uncoated,False,line,True,woodhoe70,816,2,tabloid,,1910.0,35.0,55.0,0.5,15.0,70.0,0.5,32.0,0.0,1950.0,58.8,41.2,0.0,0.0,2.5,1.3,30.0,35.0,100.0,100.0,band
1990-08-05,j60,walmart,34493,False,True,benton,coated,coated,False,line,False,woodhoe70,816,2,tabloid,,1910.0,35.0,55.0,0.233,15.0,70.0,0.5,35.0,0.0,2000.0,58.8,41.2,0.0,0.0,2.5,1.5,30.0,35.0,100.0,100.0,band
1990-08-11,j40,walmart,34493,,True,benton,coated,uncoated,False,line,False,woodhoe70,816,9,tabloid,northus,1910.0,,54.0,0.333,17.0,94.0,0.25,26.0,0.0,1900.0,56.8,43.2,0.0,0.0,2.5,0.9,30.0,35.0,100.0,100.0,noband
1990-08-11,j45,walmart,34493,False,True,benton,coated,uncoated,False,line,False,woodhoe70,816,2,tabloid,northus,1911.0,,54.0,0.2,14.0,80.0,0.3125,34.0,3.4,1900.0,56.8,39.8,0.0,0.0,2.5,1.3,30.0,40.0,106.7,100.0,noband
1990-08-07,x315,ames,34585,False,True,,coated,coated,False,line,True,motter94,828,2,tabloid,canadian,1910.0,30.0,50.0,0.2,15.6,84.0,1.0,,0.0,2400.0,58.8,41.2,4.0,0.0,2.5,0.9,33.0,35.0,96.8,100.0,noband
1990-08-07,x766,ames,34585,False,True,,coated,coated,False,line,True,motter94,828,9,tabloid,canadian,1910.0,30.0,50.0,0.333,15.8,92.0,1.0,,0.0,2400.0,58.5,41.2,2.0,0.0,3.0,1.4,33.0,35.0,96.8,100.0,noband
1990-08-10,w717,sheplers,36776,True,True,benton,uncoated,uncoated,False,xylol,True,albert70,802,7,catalog,northus,1910.0,45.0,50.0,0.2,14.5,70.0,0.75,42.0,5.3,1700.0,52.6,42.1,0.0,0.0,3.0,0.8,40.0,45.0,100.0,100.0,noband
1990-08-10,w516,sheplers,36776,True,True,benton,uncoated,uncoated,False,xylol,True,albert70,802,2,spiegel,northus,1910.0,40.0,50.0,0.267,13.5,75.0,0.75,45.0,0.0,1700.0,58.8,41.2,0.0,0.0,3.0,0.6,40.0,35.0,100.0,100.0,noband
1990-08-09,x35,tvguide,25433,True,True,benton,uncoated,uncoated,False,line,True,motter94,821,7,tabloid,northus,1910.0,50.0,50.0,0.2,16.2,75.0,0.75,25.0,3.3,1850.0,54.9,41.8,2.0,0.0,2.7,0.9,40.0,35.0,100.0,100.0,noband
1990-08-13,f633,dunns,38016,True,True,benton,uncoated,uncoated,False,line,False,albert70,802,7,catalog,mideuropean,1910.0,45.0,54.0,0.333,14.8,70.0,0.75,50.0,13.0,1420.0,54.3,32.6,0.0,0.0,3.0,0.9,28.0,35.0,106.9,100.0,noband
1990-08-13,m200,dunns,38016,True,True,benton,uncoated,uncoated,False,line,False,albert70,802,2,catalog,mideuropean,1910.0,45.0,54.0,0.233,14.3,67.0,0.75,45.0,12.3,1420.0,51.5,36.1,0.0,0.0,3.0,0.6,28.0,35.0,106.9,100.0,noband
1990-08-12,r15,target,34549,False,True,benton,coated,coated,False,line,False,woodhoe70,815,2,spiegel,canadian,1911.0,45.0,54.0,0.267,14.0,90.0,0.75,30.0,0.0,2000.0,58.8,41.2,0.0,0.0,3.0,1.0,33.0,40.0,103.3,100.0,noband
1990-08-12,x65,mervyns,34175,False,True,benton,coated,coated,False,line,False,motter94,821,7,tabloid,,1910.0,30.0,54.0,0.233,15.8,68.0,0.75,25.0,6.4,2000.0,53.2,40.4,4.0,0.0,2.3,0.8,35.0,35.0,106.9,100.0,noband
1990-08-13,x333,walmart,34493,False,True,benton,coated,coated,False,line,True,motter94,824,9,tabloid,,1910.0,30.0,54.0,0.5,13.6,70.0,0.8125,30.0,0.0,2000.0,58.8,41.2,0.0,0.0,2.3,0.9,30.0,35.0,100.0,100.0,noband
1990-08-12,x282,mervyns,34175,False,True,benton,coated,coated,False,line,True,motter94,821,2,tabloid,,1910.0,30.0,54.0,0.333,16.8,71.0,0.75,25.0,18.0,2000.0,45.0,36.9,0.0,0.0,2.5,0.9,35.0,35.0,106.9,100.0,noband
1990-08-13,x184,walmart,34493,False,True,benton,coated,coated,False,line,True,motter94,824,2,tabloid,,1910.0,30.0,54.0,0.167,14.6,70.0,0.8125,30.0,0.0,2000.0,58.8,41.2,0.0,0.0,1.5,0.6,30.0,35.0,106.9,100.0,noband
1990-08-14,r22,target,34549,False,True,benton,coated,coated,False,line,True,woodhoe70,816,9,spiegel,canadian,1910.0,45.0,54.0,0.167,18.0,90.0,0.5,26.0,8.3,1875.0,52.1,39.6,0.0,0.0,3.0,1.0,33.0,35.0,106.9,100.0,noband
1990-08-12,r23,target,34549,False,True,benton,coated,coated,False,line,True,woodhoe70,815,9,spiegel,canadian,1910.0,45.0,54.0,0.367,15.0,100.0,0.75,33.0,2.3,2000.0,56.8,40.9,0.0,0.0,2.75,0.9,33.0,35.0,106.9,100.0,noband
1990-08-19,f236,dunns,38016,True,True,benton,uncoated,uncoated,False,line,True,motter70,813,1,catalog,,1910.0,45.0,56.0,0.3,15.5,78.0,0.75,,11.1,1350.0,55.5,33.3,0.0,0.0,2.2,0.9,28.0,35.0,100.0,100.0,noband
1990-08-19,f38,dunns,38016,True,True,benton,uncoated,uncoated,False,line,True,motter70,813,5,catalog,,1911.0,45.0,56.0,0.233,16.0,64.0,0.75,,11.1,1350.0,55.5,33.3,0.0,0.0,2.5,0.5,28.0,40.0,103.3,100.0,noband
